ID,Vial,Day,Type,Site,Transect,DistancePrimary,DistanceSecondary,DistanceClosest,Contents,Group,Trophic,Flight,Abundance,Biomass
S7/A3-P,A3-2.4,27,Pitfall,3,A,179,17,17,PhiRuf,Staphylinid,Predator,Weak,0.222222222,0.011111111
S7/A3-P,A3-2.4,27,Pitfall,3,A,179,17,17,PirLat,Spider,Predator,None,0.444444444,2.222222222
S7/A3-P,A3-2.4,27,Pitfall,3,A,179,17,17,Pisaur,Spider,Predator,None,0.111111111,0.8
S7/A3-P,A3-2.5,27,Pitfall,3,A,179,17,17,Acridi,Misc,Herbivore,None,0.111111111,11.91111111
S7/A3-P,A3-2.5,27,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.222222222,0.011111111
S7/A3-P,A3-2.5,27,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,0.111111111,0.011111111
S7/A3-P,A3-2.5,27,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.333333333,9.455555556
S7/A3-P,A3-2.5,27,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.111111111,0.322222222
S7/A3-P,A3-2.5,27,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.111111111,0.322222222
S7/B3-P,B3-1.1,27,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.222222222,12.92222222
S7/B3-P,B3-1.1,27,Pitfall,3,B,70,84,70,LioQua,Carabid,Predator,Moderate,0.111111111,0.011111111
S7/B3-P,B3-1.1,27,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.222222222,0.522222222
S7/B3-P,B3-1.3,27,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.111111111,0.311111111
S7/B3-P,B3-1.3,27,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.111111111,0.488888889
S7/B3-P,B3-1.4,27,Pitfall,3,B,70,84,70,ArcCinA,Spider,Predator,None,0.222222222,9.066666667
S7/B3-P,B3-1.4,27,Pitfall,3,B,70,84,70,Dysder,Spider,Predator,None,0.111111111,0.033333333
S7/B3-P,B3-1.4,27,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.111111111,3.144444444
S7/B3-P,B3-1.4,27,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.777777778,2.066666667
S7/B3-P,B3-1.5,27,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.111111111,3.844444444
S7/B3-P,B3-2.1,27,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.111111111,0.266666667
S7/B3-P,B3-2.2,27,Pitfall,3,B,70,84,70,ArcCinA,Spider,Predator,None,0.111111111,3.644444444
S7/B3-P,B3-2.2,27,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.111111111,0.466666667
S7/B3-P,B3-2.2,27,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.333333333,6.522222222
S7/B3-P,B3-2.2,27,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.222222222,0.477777778
S7/B3-P,B3-2.2,27,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.444444444,2.6
S7/B3-P,B3-2.3,27,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,0.111111111,0.011111111
S7/B3-P,B3-2.3,27,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,0.111111111,0.011111111
S7/B3-P,B3-2.3,27,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.222222222,0.133333333
S7/B3-P,B3-2.3,27,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.222222222,5.644444444
S7/B3-P,B3-2.3,27,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.111111111,0.2
S7/B3-P,B3-2.3,27,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.111111111,0.4
S7/B3-P,B3-2.3,27,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,0.333333333,0.644444444
S7/B3-P,B3-2.4,27,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,0.111111111,0.233333333
S7/B3-P,B3-2.4,27,Pitfall,3,B,70,84,70,ColeopL,Misc,General,None,0.111111111,0.1
S7/B3-P,B3-2.4,27,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.555555556,1.9
S7/B3-P,B3-2.4,27,Pitfall,3,B,70,84,70,Pisaur,Spider,Predator,None,0.111111111,0.188888889
S7/B3-P,B3-2.4,27,Pitfall,3,B,70,84,70,ScoGra,Staphylinid,Predator,Weak,0.111111111,0.011111111
